,HPTN084,TDF2,Partners,VOICE,FEM
6168,96.0,87.0,97.0,68.0,30.0
6169,75.0,89.0,86.0,86.0,97.0
6170,98.0,57.00000000000001,92.0,62.0,46.0
6171,93.0,85.0,91.0,89.0,80.0
6172,98.0,37.0,35.0,6.0,87.0
6173,91.0,89.0,94.0,67.0,35.0
6174,94.0,92.0,80.0,95.0,87.0
6175,90.0,99.0,88.0,10.0,16.0
6176,89.0,84.0,88.0,54.0,91.0
6177,56.00000000000001,86.0,99.0,57.99999999999999,3.0
6178,88.0,98.0,81.0,95.0,77.0
6179,99.0,93.0,85.0,63.0,67.0
6180,70.0,62.0,94.0,34.0,93.0
6181,97.0,99.0,76.0,89.0,70.0
6182,98.0,59.0,95.0,95.0,96.0
6183,98.0,80.0,86.0,97.0,81.0
6184,83.0,2.0,99.0,97.0,48.0
6185,85.0,61.0,99.0,22.0,77.0
6186,78.0,90.0,99.0,6.0,43.0
6187,83.0,80.0,94.0,99.0,95.0
6188,94.0,95.0,94.0,42.0,92.0
6189,92.0,93.0,90.0,63.0,96.0
6190,99.0,85.0,57.00000000000001,56.00000000000001,10.0
6191,77.0,44.0,98.0,34.0,42.0
6192,62.0,72.0,89.0,22.0,44.0
6193,98.0,72.0,87.0,81.0,99.0
6194,97.0,98.0,65.0,20.0,2.0
6195,64.0,42.0,78.0,87.0,63.0
6196,79.0,53.0,98.0,30.0,55.00000000000001
6197,99.0,43.0,94.0,28.999999999999996,33.0
6198,97.0,26.0,88.0,97.0,50.0
6199,94.0,93.0,97.0,97.0,88.0
6200,47.0,98.0,80.0,19.0,96.0
6201,99.0,90.0,96.0,93.0,23.0
6202,79.0,74.0,97.0,36.0,38.0
6203,84.0,93.0,85.0,63.0,2.0
6204,99.0,87.0,95.0,84.0,32.0
6205,99.0,62.0,96.0,19.0,8.0
6206,98.0,22.0,78.0,50.0,51.0
6207,97.0,52.0,87.0,39.0,57.00000000000001
6208,94.0,79.0,95.0,9.0,79.0
6209,98.0,94.0,97.0,66.0,1.0
6210,89.0,19.0,87.0,32.0,66.0
6211,57.99999999999999,75.0,95.0,52.0,8.0
6212,99.0,82.0,98.0,95.0,88.0
6213,90.0,53.0,66.0,73.0,95.0
6214,61.0,24.0,77.0,41.0,14.000000000000002
6215,71.0,96.0,72.0,85.0,99.0
6216,96.0,81.0,83.0,84.0,36.0
6217,99.0,79.0,96.0,41.0,20.0
6218,97.0,72.0,94.0,16.0,80.0
6219,74.0,75.0,88.0,97.0,75.0
6220,96.0,94.0,92.0,96.0,24.0
6221,92.0,84.0,74.0,13.0,18.0
6222,76.0,75.0,86.0,99.0,31.0
6223,95.0,87.0,98.0,49.0,82.0
6224,61.0,92.0,99.0,98.0,15.0
6225,86.0,85.0,94.0,19.0,53.0
6226,99.0,78.0,94.0,24.0,35.0
6227,71.0,92.0,96.0,98.0,28.000000000000004
6228,91.0,64.0,96.0,12.0,0.0
6229,77.0,66.0,97.0,17.0,53.0
6230,91.0,88.0,90.0,1.0,93.0
6231,68.0,11.0,95.0,31.0,98.0
6232,87.0,85.0,86.0,52.0,18.0
6233,76.0,99.0,79.0,94.0,62.0
6234,65.0,99.0,92.0,54.0,17.0
6235,97.0,63.0,99.0,16.0,80.0
6236,96.0,76.0,97.0,59.0,83.0
6237,99.0,68.0,92.0,95.0,39.0
6238,95.0,57.00000000000001,71.0,95.0,4.0
6239,94.0,87.0,98.0,89.0,5.0
6240,93.0,78.0,95.0,99.0,40.0
6241,92.0,57.00000000000001,61.0,3.0,49.0
6242,99.0,93.0,99.0,86.0,73.0
6243,60.0,93.0,78.0,95.0,94.0
6244,99.0,50.0,95.0,13.0,26.0
6245,59.0,93.0,90.0,97.0,97.0
6246,82.0,81.0,82.0,81.0,96.0
6247,80.0,78.0,62.0,99.0,39.0
6248,87.0,76.0,96.0,45.0,46.0
6249,96.0,97.0,61.0,57.00000000000001,19.0
6250,98.0,81.0,99.0,21.0,48.0
6251,80.0,18.0,96.0,97.0,32.0
6252,95.0,62.0,78.0,54.0,25.0
6253,99.0,60.0,96.0,57.00000000000001,16.0
6254,80.0,88.0,96.0,25.0,91.0
6255,90.0,55.00000000000001,99.0,86.0,57.00000000000001
6256,81.0,40.0,46.0,78.0,57.99999999999999
6257,92.0,33.0,97.0,17.0,60.0
6258,87.0,73.0,60.0,61.0,45.0
6259,64.0,76.0,98.0,96.0,15.0
6260,70.0,89.0,96.0,78.0,56.00000000000001
6261,91.0,93.0,83.0,57.00000000000001,42.0
6262,98.0,69.0,99.0,92.0,17.0
6263,84.0,57.00000000000001,78.0,98.0,68.0
6264,98.0,90.0,98.0,99.0,42.0
6265,97.0,80.0,94.0,31.0,14.000000000000002
6266,98.0,67.0,99.0,3.0,74.0
6267,99.0,40.0,55.00000000000001,80.0,77.0
6268,99.0,55.00000000000001,44.0,65.0,98.0
6269,99.0,81.0,45.0,98.0,49.0
6270,59.0,87.0,74.0,57.99999999999999,35.0
6271,96.0,96.0,98.0,96.0,8.0
6272,99.0,65.0,97.0,22.0,53.0
6273,85.0,71.0,99.0,99.0,62.0
6274,95.0,99.0,97.0,93.0,18.0
6275,92.0,59.0,97.0,69.0,24.0
6276,90.0,0.0,98.0,10.0,25.0
6277,99.0,45.0,82.0,40.0,66.0
6278,89.0,94.0,99.0,90.0,91.0
6279,97.0,48.0,99.0,92.0,66.0
6280,99.0,96.0,80.0,54.0,25.0
6281,76.0,96.0,99.0,98.0,95.0
6282,75.0,68.0,64.0,77.0,28.999999999999996
6283,72.0,40.0,75.0,43.0,17.0
6284,78.0,28.999999999999996,48.0,42.0,39.0
6285,78.0,48.0,43.0,97.0,93.0
6286,68.0,91.0,88.0,28.000000000000004,90.0
6287,97.0,94.0,99.0,53.0,34.0
6288,60.0,89.0,80.0,66.0,86.0
6289,69.0,83.0,95.0,4.0,30.0
6290,40.0,71.0,53.0,97.0,64.0
6291,85.0,88.0,93.0,95.0,33.0
6292,99.0,97.0,75.0,99.0,72.0
6293,60.0,80.0,88.0,91.0,6.0
6294,77.0,53.0,84.0,53.0,73.0
6295,98.0,85.0,98.0,27.0,65.0
6296,93.0,98.0,86.0,48.0,4.0
6297,50.0,61.0,81.0,36.0,23.0
6298,82.0,72.0,89.0,35.0,70.0
6299,91.0,94.0,77.0,11.0,30.0
6300,87.0,75.0,94.0,8.0,34.0
6301,88.0,94.0,96.0,97.0,74.0
6302,93.0,70.0,99.0,57.00000000000001,4.0
6303,96.0,70.0,49.0,73.0,83.0
6304,57.00000000000001,89.0,97.0,79.0,2.0
6305,96.0,61.0,92.0,3.0,51.0
6306,93.0,90.0,99.0,93.0,90.0
6307,74.0,73.0,52.0,78.0,97.0
6308,92.0,57.99999999999999,81.0,7.000000000000001,85.0
6309,80.0,73.0,78.0,93.0,93.0
6310,91.0,98.0,67.0,17.0,93.0
6311,97.0,53.0,85.0,15.0,3.0
6312,76.0,54.0,19.0,66.0,40.0
6313,94.0,89.0,96.0,40.0,3.0
6314,80.0,70.0,98.0,36.0,52.0
6315,95.0,83.0,99.0,9.0,68.0
6316,99.0,66.0,97.0,56.00000000000001,24.0
6317,93.0,91.0,98.0,99.0,12.0
6318,64.0,88.0,64.0,72.0,5.0
6319,48.0,82.0,65.0,27.0,51.0
6320,73.0,47.0,98.0,97.0,6.0
6321,65.0,68.0,71.0,31.0,25.0
6322,98.0,71.0,98.0,99.0,48.0
6323,99.0,89.0,83.0,18.0,10.0
6324,89.0,87.0,84.0,99.0,99.0
6325,41.0,96.0,94.0,87.0,60.0
6326,69.0,91.0,77.0,92.0,14.000000000000002
6327,98.0,98.0,96.0,27.0,30.0
6328,99.0,99.0,93.0,91.0,85.0
6329,98.0,71.0,97.0,63.0,8.0
6330,99.0,88.0,56.00000000000001,64.0,48.0
6331,97.0,91.0,94.0,56.00000000000001,13.0
6332,94.0,86.0,87.0,44.0,68.0
6333,72.0,96.0,62.0,79.0,99.0
6334,98.0,52.0,98.0,32.0,93.0
6335,67.0,76.0,98.0,3.0,2.0
6336,85.0,52.0,84.0,83.0,9.0
6337,92.0,70.0,87.0,98.0,24.0
6338,88.0,87.0,97.0,71.0,71.0
6339,80.0,91.0,96.0,98.0,0.0
6340,92.0,63.0,72.0,19.0,85.0
6341,95.0,76.0,89.0,28.000000000000004,95.0
6342,98.0,10.0,90.0,96.0,93.0
6343,93.0,66.0,99.0,28.000000000000004,21.0
6344,95.0,86.0,83.0,68.0,19.0
6345,86.0,80.0,99.0,3.0,0.0
6346,80.0,83.0,97.0,94.0,53.0
6347,99.0,65.0,93.0,33.0,38.0
6348,97.0,79.0,73.0,44.0,99.0
6349,99.0,83.0,92.0,28.000000000000004,95.0
6350,99.0,33.0,83.0,95.0,30.0
6351,98.0,37.0,86.0,82.0,59.0
6352,96.0,84.0,96.0,26.0,91.0
6353,88.0,70.0,92.0,32.0,4.0
6354,91.0,86.0,92.0,53.0,40.0
6355,57.99999999999999,60.0,89.0,0.0,16.0
6356,92.0,89.0,94.0,94.0,10.0
6357,88.0,86.0,90.0,78.0,34.0
6358,82.0,37.0,99.0,13.0,14.000000000000002
6359,22.0,37.0,99.0,26.0,54.0
6360,98.0,87.0,96.0,53.0,83.0
6361,99.0,92.0,98.0,90.0,48.0
6362,73.0,81.0,97.0,99.0,70.0
6363,77.0,95.0,80.0,25.0,5.0
6364,98.0,81.0,62.0,57.99999999999999,97.0
6365,80.0,82.0,82.0,71.0,62.0
6366,92.0,79.0,94.0,91.0,62.0
6367,93.0,28.999999999999996,73.0,80.0,55.00000000000001
6368,94.0,92.0,93.0,78.0,98.0
6369,96.0,71.0,85.0,49.0,27.0
6370,53.0,93.0,90.0,47.0,94.0
6371,87.0,89.0,96.0,75.0,99.0
6372,93.0,82.0,90.0,30.0,83.0
6373,91.0,72.0,95.0,78.0,92.0
6374,89.0,93.0,99.0,98.0,5.0
6375,99.0,74.0,95.0,86.0,36.0
6376,65.0,52.0,91.0,66.0,18.0
6377,95.0,18.0,69.0,48.0,79.0
6378,57.99999999999999,50.0,74.0,78.0,43.0
6379,99.0,89.0,46.0,97.0,36.0
6380,96.0,68.0,97.0,49.0,37.0
6381,62.0,56.00000000000001,96.0,28.000000000000004,5.0
6382,71.0,85.0,94.0,95.0,93.0
6383,97.0,88.0,65.0,28.999999999999996,32.0
6384,73.0,69.0,97.0,69.0,15.0
6385,95.0,81.0,96.0,74.0,4.0
6386,84.0,93.0,96.0,47.0,13.0
6387,95.0,57.99999999999999,99.0,28.999999999999996,43.0
6388,82.0,83.0,97.0,32.0,0.0
6389,48.0,91.0,95.0,61.0,92.0
6390,93.0,35.0,39.0,67.0,63.0
6391,40.0,68.0,65.0,66.0,7.000000000000001
6392,99.0,72.0,68.0,14.000000000000002,63.0
6393,83.0,53.0,95.0,97.0,27.0
6394,76.0,70.0,99.0,89.0,56.00000000000001
6395,82.0,99.0,95.0,97.0,2.0
6396,91.0,78.0,57.99999999999999,56.00000000000001,21.0
6397,78.0,88.0,82.0,50.0,6.0
6398,93.0,89.0,68.0,99.0,78.0
6399,89.0,97.0,88.0,99.0,87.0
6400,74.0,88.0,99.0,19.0,59.0
6401,81.0,54.0,99.0,99.0,97.0
6402,92.0,87.0,93.0,47.0,93.0
6403,76.0,96.0,93.0,68.0,59.0
6404,97.0,71.0,84.0,90.0,33.0
6405,93.0,82.0,74.0,84.0,71.0
6406,92.0,99.0,92.0,9.0,45.0
6407,47.0,87.0,99.0,26.0,51.0
6408,95.0,68.0,75.0,26.0,26.0
6409,72.0,95.0,70.0,99.0,44.0
6410,97.0,83.0,66.0,70.0,48.0
6411,77.0,75.0,84.0,82.0,22.0
6412,92.0,75.0,91.0,23.0,21.0
6413,99.0,46.0,97.0,36.0,97.0
6414,99.0,39.0,74.0,92.0,59.0
6415,87.0,64.0,93.0,90.0,35.0
6416,65.0,87.0,75.0,86.0,21.0
6417,49.0,89.0,86.0,87.0,93.0
6418,65.0,82.0,88.0,38.0,47.0
6419,87.0,75.0,75.0,11.0,95.0
6420,93.0,99.0,91.0,46.0,72.0
6421,53.0,8.0,89.0,75.0,49.0
6422,82.0,54.0,86.0,44.0,97.0
6423,89.0,47.0,77.0,22.0,47.0
6424,85.0,91.0,96.0,61.0,43.0
6425,98.0,31.0,36.0,38.0,20.0
6426,95.0,96.0,99.0,64.0,98.0
6427,93.0,77.0,90.0,22.0,95.0
6428,97.0,77.0,86.0,77.0,14.000000000000002
6429,71.0,88.0,96.0,64.0,28.999999999999996
6430,86.0,97.0,88.0,98.0,54.0
6431,96.0,56.00000000000001,88.0,20.0,43.0
6432,80.0,77.0,72.0,2.0,57.99999999999999
6433,96.0,89.0,77.0,37.0,16.0
6434,87.0,69.0,99.0,97.0,89.0
6435,82.0,15.0,90.0,85.0,79.0
6436,99.0,95.0,99.0,91.0,90.0
6437,73.0,20.0,23.0,68.0,9.0
6438,98.0,73.0,97.0,26.0,31.0
6439,40.0,91.0,87.0,95.0,88.0
6440,96.0,83.0,99.0,94.0,0.0
6441,48.0,63.0,93.0,97.0,87.0
6442,90.0,93.0,98.0,8.0,19.0
6443,70.0,72.0,14.000000000000002,92.0,98.0
6444,91.0,65.0,87.0,99.0,40.0
6445,86.0,67.0,79.0,78.0,93.0
6446,66.0,62.0,89.0,18.0,28.000000000000004
6447,89.0,78.0,97.0,95.0,98.0
6448,80.0,21.0,93.0,89.0,28.000000000000004
6449,94.0,95.0,99.0,26.0,56.00000000000001
6450,98.0,56.00000000000001,98.0,62.0,96.0
6451,96.0,92.0,73.0,1.0,20.0
6452,97.0,52.0,89.0,69.0,97.0
6453,88.0,89.0,99.0,39.0,52.0
6454,98.0,36.0,94.0,97.0,1.0
6455,99.0,69.0,99.0,80.0,43.0
6456,76.0,66.0,77.0,96.0,11.0
6457,99.0,33.0,95.0,28.999999999999996,72.0
6458,53.0,52.0,88.0,14.000000000000002,76.0
6459,99.0,64.0,71.0,72.0,56.00000000000001
6460,98.0,72.0,97.0,97.0,78.0
6461,97.0,77.0,84.0,99.0,7.000000000000001
6462,82.0,64.0,87.0,97.0,34.0
6463,72.0,72.0,98.0,34.0,25.0
6464,92.0,76.0,99.0,77.0,4.0
6465,69.0,63.0,79.0,26.0,5.0
6466,95.0,63.0,98.0,28.000000000000004,51.0
6467,94.0,76.0,93.0,31.0,37.0
6468,77.0,93.0,62.0,96.0,99.0
6469,99.0,60.0,83.0,39.0,87.0
6470,61.0,81.0,97.0,97.0,76.0
6471,86.0,88.0,84.0,96.0,12.0
6472,81.0,6.0,44.0,85.0,3.0
6473,98.0,73.0,97.0,48.0,12.0
6474,99.0,92.0,73.0,3.0,81.0
6475,80.0,38.0,87.0,57.99999999999999,48.0
6476,91.0,34.0,95.0,95.0,72.0
6477,84.0,40.0,67.0,4.0,10.0
6478,98.0,88.0,96.0,57.00000000000001,2.0
6479,95.0,45.0,69.0,26.0,6.0
6480,60.0,81.0,95.0,98.0,19.0
6481,81.0,89.0,98.0,5.0,54.0
6482,99.0,94.0,95.0,99.0,41.0
6483,98.0,70.0,77.0,52.0,30.0
6484,99.0,71.0,77.0,78.0,69.0
6485,79.0,44.0,80.0,74.0,53.0
6486,99.0,97.0,86.0,28.000000000000004,2.0
6487,99.0,4.0,63.0,99.0,6.0
6488,91.0,41.0,91.0,11.0,13.0
6489,89.0,70.0,91.0,20.0,26.0
6490,89.0,49.0,62.0,90.0,32.0
6491,76.0,75.0,78.0,68.0,97.0
6492,73.0,45.0,88.0,98.0,43.0
6493,99.0,47.0,90.0,39.0,68.0
6494,98.0,77.0,75.0,5.0,69.0
6495,66.0,95.0,81.0,92.0,8.0
6496,97.0,85.0,92.0,1.0,44.0
6497,97.0,53.0,91.0,98.0,40.0
6498,96.0,76.0,98.0,43.0,85.0
6499,99.0,32.0,97.0,37.0,85.0
6500,73.0,72.0,98.0,37.0,59.0
6501,97.0,69.0,86.0,96.0,97.0
6502,75.0,8.0,96.0,75.0,18.0
6503,98.0,84.0,96.0,42.0,4.0
6504,94.0,55.00000000000001,95.0,22.0,8.0
6505,97.0,33.0,90.0,65.0,19.0
6506,96.0,76.0,97.0,73.0,59.0
6507,94.0,41.0,95.0,98.0,37.0
6508,63.0,77.0,96.0,99.0,64.0
6509,98.0,52.0,95.0,98.0,13.0
6510,92.0,68.0,98.0,50.0,9.0
6511,76.0,95.0,87.0,1.0,31.0
6512,94.0,93.0,47.0,47.0,49.0
6513,99.0,83.0,89.0,67.0,41.0
6514,81.0,80.0,96.0,98.0,59.0
6515,68.0,94.0,95.0,20.0,17.0
6516,68.0,74.0,98.0,97.0,30.0
6517,84.0,12.0,98.0,11.0,95.0
6518,91.0,74.0,55.00000000000001,33.0,90.0
6519,96.0,96.0,88.0,23.0,57.99999999999999
6520,72.0,53.0,60.0,98.0,96.0
6521,75.0,67.0,99.0,99.0,26.0
6522,44.0,17.0,98.0,16.0,93.0
6523,97.0,73.0,96.0,8.0,61.0
6524,97.0,68.0,98.0,19.0,56.00000000000001
6525,94.0,51.0,95.0,57.00000000000001,92.0
6526,59.0,71.0,98.0,77.0,43.0
6527,62.0,60.0,92.0,61.0,60.0
6528,97.0,94.0,96.0,94.0,14.000000000000002
6529,61.0,84.0,87.0,7.000000000000001,17.0
6530,71.0,37.0,82.0,57.99999999999999,89.0
6531,96.0,67.0,86.0,95.0,50.0
6532,79.0,91.0,92.0,57.00000000000001,77.0
6533,78.0,85.0,93.0,20.0,91.0
6534,97.0,70.0,93.0,80.0,88.0
6535,74.0,79.0,99.0,12.0,68.0
6536,96.0,89.0,85.0,92.0,18.0
6537,57.99999999999999,65.0,94.0,41.0,40.0
6538,73.0,60.0,89.0,57.99999999999999,66.0
6539,77.0,94.0,99.0,2.0,17.0
6540,98.0,62.0,91.0,7.000000000000001,21.0
6541,99.0,66.0,92.0,79.0,95.0
6542,67.0,96.0,92.0,75.0,15.0
6543,98.0,35.0,98.0,62.0,18.0
6544,89.0,76.0,79.0,54.0,25.0
6545,97.0,4.0,86.0,89.0,9.0
6546,61.0,60.0,88.0,40.0,57.00000000000001
6547,95.0,54.0,99.0,66.0,19.0
6548,66.0,17.0,85.0,84.0,99.0
6549,99.0,72.0,96.0,45.0,96.0
6550,75.0,79.0,44.0,31.0,23.0
6551,94.0,51.0,78.0,97.0,35.0
6552,69.0,49.0,87.0,25.0,93.0
6553,99.0,69.0,78.0,99.0,48.0
6554,98.0,50.0,88.0,83.0,89.0
6555,90.0,17.0,90.0,88.0,40.0
6556,98.0,54.0,50.0,36.0,7.000000000000001
6557,99.0,83.0,91.0,91.0,74.0
6558,99.0,59.0,84.0,64.0,69.0
6559,92.0,94.0,97.0,99.0,14.000000000000002
6560,98.0,76.0,95.0,12.0,42.0
6561,88.0,99.0,84.0,73.0,22.0
6562,95.0,22.0,95.0,87.0,95.0
6563,31.0,95.0,83.0,55.00000000000001,15.0
6564,97.0,48.0,63.0,19.0,50.0
6565,96.0,38.0,81.0,22.0,28.999999999999996
6566,56.00000000000001,56.00000000000001,90.0,86.0,3.0
6567,95.0,81.0,92.0,96.0,20.0
6568,81.0,76.0,95.0,55.00000000000001,18.0
6569,95.0,55.00000000000001,97.0,12.0,1.0
6570,99.0,60.0,84.0,34.0,85.0
6571,48.0,97.0,93.0,71.0,31.0
6572,99.0,84.0,99.0,50.0,16.0
6573,74.0,12.0,87.0,94.0,56.00000000000001
6574,99.0,74.0,99.0,98.0,13.0
6575,98.0,62.0,99.0,90.0,27.0
6576,79.0,36.0,86.0,99.0,97.0
6577,82.0,90.0,97.0,92.0,36.0
6578,96.0,71.0,99.0,35.0,6.0
6579,95.0,61.0,99.0,50.0,46.0
6580,99.0,78.0,97.0,2.0,78.0
6581,90.0,83.0,99.0,75.0,79.0
6582,89.0,62.0,98.0,14.000000000000002,39.0
6583,60.0,97.0,48.0,51.0,54.0
6584,97.0,71.0,97.0,96.0,41.0
6585,90.0,69.0,77.0,16.0,81.0
6586,76.0,83.0,95.0,57.99999999999999,93.0
6587,77.0,18.0,77.0,90.0,88.0
6588,97.0,67.0,93.0,91.0,8.0
6589,98.0,63.0,95.0,68.0,81.0
6590,89.0,40.0,87.0,99.0,73.0
6591,61.0,36.0,94.0,92.0,35.0
6592,53.0,67.0,98.0,57.00000000000001,27.0
6593,70.0,81.0,94.0,65.0,38.0
6594,63.0,90.0,82.0,75.0,11.0
6595,69.0,63.0,67.0,52.0,50.0
6596,40.0,46.0,94.0,73.0,61.0
6597,77.0,91.0,62.0,22.0,67.0
6598,84.0,96.0,57.00000000000001,99.0,65.0
6599,88.0,86.0,92.0,28.000000000000004,89.0
6600,84.0,99.0,84.0,83.0,9.0
6601,87.0,65.0,95.0,56.00000000000001,21.0
6602,98.0,76.0,96.0,12.0,33.0
6603,93.0,19.0,70.0,91.0,13.0
6604,75.0,54.0,99.0,35.0,7.000000000000001
6605,74.0,48.0,56.00000000000001,0.0,17.0
6606,98.0,81.0,70.0,98.0,19.0
6607,80.0,55.00000000000001,98.0,24.0,56.00000000000001
6608,99.0,46.0,57.00000000000001,92.0,14.000000000000002
6609,98.0,90.0,95.0,37.0,51.0
6610,95.0,66.0,76.0,70.0,57.00000000000001
6611,66.0,39.0,86.0,57.00000000000001,2.0
6612,80.0,91.0,93.0,97.0,12.0
6613,97.0,28.000000000000004,97.0,23.0,32.0
6614,75.0,80.0,99.0,97.0,27.0
6615,98.0,65.0,94.0,27.0,32.0
6616,72.0,97.0,92.0,39.0,20.0
6617,85.0,57.00000000000001,80.0,95.0,96.0
6618,78.0,74.0,68.0,67.0,34.0
6619,61.0,74.0,95.0,62.0,10.0
6620,48.0,54.0,83.0,37.0,91.0
6621,84.0,98.0,89.0,97.0,72.0
6622,96.0,91.0,91.0,81.0,98.0
6623,93.0,99.0,55.00000000000001,55.00000000000001,90.0
6624,79.0,57.00000000000001,83.0,20.0,40.0
6625,89.0,95.0,96.0,99.0,63.0
6626,92.0,52.0,99.0,78.0,7.000000000000001
6627,25.0,54.0,87.0,89.0,79.0
6628,77.0,52.0,1.0,10.0,75.0
6629,97.0,14.000000000000002,22.0,28.000000000000004,19.0
6630,80.0,86.0,88.0,90.0,2.0
6631,99.0,52.0,68.0,50.0,25.0
6632,93.0,53.0,43.0,93.0,41.0
6633,99.0,82.0,95.0,18.0,7.000000000000001
6634,96.0,70.0,90.0,57.99999999999999,1.0
6635,96.0,75.0,97.0,54.0,92.0
6636,91.0,70.0,73.0,40.0,97.0
6637,99.0,60.0,97.0,99.0,28.000000000000004
6638,98.0,73.0,53.0,60.0,93.0
6639,96.0,64.0,99.0,77.0,44.0
6640,90.0,72.0,96.0,93.0,52.0
6641,66.0,56.00000000000001,90.0,81.0,72.0
6642,47.0,11.0,67.0,99.0,5.0
6643,99.0,93.0,99.0,97.0,20.0
6644,78.0,87.0,90.0,40.0,16.0
6645,74.0,19.0,98.0,28.000000000000004,46.0
6646,98.0,93.0,62.0,25.0,69.0
6647,69.0,38.0,96.0,65.0,17.0
6648,97.0,87.0,73.0,88.0,57.99999999999999
6649,99.0,45.0,93.0,44.0,64.0
6650,97.0,84.0,88.0,26.0,35.0
6651,89.0,97.0,94.0,46.0,68.0
6652,99.0,88.0,98.0,12.0,95.0
6653,87.0,51.0,94.0,25.0,33.0
6654,99.0,73.0,68.0,95.0,94.0
6655,96.0,14.000000000000002,84.0,97.0,13.0
6656,88.0,98.0,97.0,84.0,88.0
6657,65.0,74.0,92.0,75.0,93.0
6658,77.0,86.0,88.0,84.0,93.0
6659,73.0,77.0,67.0,11.0,59.0
6660,98.0,20.0,63.0,31.0,81.0
6661,56.00000000000001,82.0,93.0,45.0,35.0
6662,82.0,96.0,98.0,96.0,10.0
6663,65.0,25.0,70.0,87.0,28.000000000000004
6664,77.0,5.0,98.0,91.0,99.0
6665,67.0,99.0,99.0,12.0,79.0
6666,92.0,54.0,95.0,67.0,30.0
6667,82.0,79.0,72.0,89.0,66.0
6668,99.0,63.0,82.0,45.0,40.0
6669,98.0,60.0,76.0,46.0,64.0
6670,81.0,93.0,98.0,52.0,91.0
6671,71.0,54.0,78.0,94.0,87.0
6672,71.0,96.0,96.0,65.0,79.0
6673,81.0,93.0,95.0,95.0,18.0
6674,56.00000000000001,10.0,99.0,60.0,7.000000000000001
6675,67.0,95.0,97.0,64.0,84.0
6676,86.0,85.0,96.0,52.0,77.0
6677,99.0,91.0,92.0,85.0,73.0
6678,87.0,75.0,82.0,19.0,19.0
6679,95.0,77.0,92.0,64.0,15.0
6680,94.0,38.0,32.0,88.0,0.0
6681,77.0,37.0,99.0,64.0,56.00000000000001
6682,92.0,75.0,71.0,96.0,42.0
6683,75.0,68.0,83.0,96.0,28.999999999999996
6684,90.0,62.0,85.0,63.0,86.0
6685,70.0,66.0,91.0,7.000000000000001,40.0
6686,95.0,62.0,99.0,45.0,48.0
6687,70.0,87.0,92.0,15.0,90.0
6688,74.0,64.0,95.0,59.0,70.0
6689,90.0,33.0,93.0,40.0,15.0
6690,60.0,77.0,95.0,20.0,35.0
6691,92.0,80.0,65.0,55.00000000000001,92.0
6692,80.0,68.0,97.0,30.0,44.0
6693,55.00000000000001,10.0,82.0,96.0,13.0
6694,78.0,79.0,98.0,94.0,73.0
6695,96.0,18.0,72.0,1.0,94.0
6696,99.0,95.0,94.0,92.0,97.0
6697,67.0,86.0,99.0,57.99999999999999,72.0
6698,89.0,76.0,98.0,93.0,17.0
6699,82.0,50.0,91.0,45.0,79.0
6700,99.0,28.999999999999996,96.0,0.0,28.999999999999996
6701,99.0,91.0,84.0,99.0,97.0
6702,85.0,3.0,79.0,24.0,23.0
6703,96.0,50.0,89.0,1.0,97.0
6704,81.0,95.0,96.0,59.0,40.0
6705,77.0,78.0,99.0,80.0,94.0
6706,49.0,77.0,74.0,98.0,97.0
6707,98.0,71.0,96.0,15.0,35.0
6708,85.0,98.0,99.0,18.0,48.0
6709,80.0,43.0,49.0,39.0,17.0
6710,90.0,97.0,62.0,23.0,87.0
6711,97.0,89.0,57.99999999999999,75.0,93.0
6712,96.0,67.0,95.0,65.0,98.0
6713,65.0,55.00000000000001,85.0,92.0,97.0
6714,84.0,98.0,91.0,99.0,35.0
6715,92.0,8.0,98.0,13.0,67.0
6716,94.0,57.99999999999999,73.0,78.0,6.0
6717,99.0,92.0,92.0,53.0,66.0
6718,95.0,26.0,91.0,7.000000000000001,20.0
6719,71.0,84.0,43.0,91.0,59.0
6720,74.0,94.0,93.0,65.0,87.0
6721,84.0,90.0,93.0,91.0,10.0
6722,97.0,62.0,76.0,59.0,74.0
6723,66.0,68.0,95.0,98.0,50.0
6724,87.0,71.0,98.0,91.0,55.00000000000001
6725,88.0,80.0,94.0,81.0,55.00000000000001
6726,52.0,49.0,86.0,98.0,92.0
6727,96.0,68.0,53.0,91.0,78.0
6728,98.0,75.0,97.0,59.0,76.0
6729,96.0,98.0,73.0,96.0,62.0
6730,87.0,63.0,89.0,97.0,25.0
6731,93.0,79.0,92.0,30.0,74.0
6732,99.0,56.00000000000001,81.0,96.0,46.0
6733,88.0,56.00000000000001,98.0,73.0,10.0
6734,76.0,72.0,98.0,66.0,69.0
6735,92.0,49.0,94.0,15.0,66.0
6736,83.0,13.0,98.0,97.0,38.0
6737,92.0,70.0,92.0,80.0,50.0
6738,71.0,72.0,86.0,90.0,15.0
6739,99.0,54.0,97.0,95.0,43.0
6740,60.0,82.0,89.0,57.00000000000001,32.0
6741,30.0,93.0,91.0,53.0,49.0
6742,97.0,88.0,99.0,20.0,60.0
6743,83.0,62.0,42.0,91.0,65.0
6744,85.0,15.0,98.0,37.0,57.00000000000001
6745,80.0,23.0,96.0,32.0,40.0
6746,87.0,48.0,71.0,32.0,84.0
6747,93.0,94.0,92.0,48.0,52.0
6748,68.0,66.0,81.0,99.0,42.0
6749,70.0,41.0,85.0,14.000000000000002,8.0
